,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date
21701,74336,Male,Loyal Customer,55,Business travel,Business,2795,2,1,1,1,4,4,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied,4/17/2024
21702,621,Male,Loyal Customer,28,Business travel,Business,2521,3,3,3,3,5,5,5,5,3,5,4,4,5,5,0,0.0,satisfied,5/21/2026
21703,105248,Male,disloyal Customer,26,Business travel,Business,377,4,4,4,4,3,4,3,3,3,5,4,5,4,3,0,0.0,satisfied,7/8/2026
21704,37758,Female,Loyal Customer,21,Business travel,Eco Plus,1076,0,4,0,3,1,4,1,1,2,1,1,1,3,1,0,0.0,satisfied,1/15/2024
21705,24027,Female,Loyal Customer,11,Business travel,Business,595,1,1,5,1,4,4,4,4,4,2,4,5,5,4,0,0.0,satisfied,12/28/2024
21706,110173,Female,Loyal Customer,21,Personal Travel,Eco,882,3,3,3,3,3,3,3,3,3,3,4,5,4,3,0,0.0,neutral or dissatisfied,10/28/2025
21707,122161,Female,Loyal Customer,45,Business travel,Business,2659,4,3,4,4,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,3/28/2026
21708,109814,Male,disloyal Customer,24,Business travel,Eco,1101,5,5,5,2,5,5,2,5,3,4,5,5,4,5,0,0.0,satisfied,2/26/2026
21709,16614,Female,Loyal Customer,40,Personal Travel,Eco,1008,2,1,2,1,5,2,5,5,2,3,2,1,1,5,0,0.0,neutral or dissatisfied,2/6/2026
21710,23584,Female,Loyal Customer,41,Business travel,Business,3014,2,2,4,2,5,5,3,4,4,5,4,4,4,4,0,0.0,satisfied,1/14/2024
21711,7655,Female,disloyal Customer,21,Business travel,Business,767,4,0,4,3,4,4,4,4,3,2,5,3,4,4,15,7.0,satisfied,10/26/2024
21712,126699,Male,Loyal Customer,58,Business travel,Business,2521,1,1,1,1,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,8/5/2024
21713,77014,Male,Loyal Customer,56,Business travel,Business,368,1,1,1,1,3,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,12/21/2025
21714,121589,Male,Loyal Customer,52,Business travel,Business,536,3,3,1,3,2,2,4,4,4,4,4,1,4,4,0,0.0,satisfied,8/4/2026
21715,110106,Male,Loyal Customer,29,Business travel,Business,1242,5,5,5,5,2,2,2,2,4,3,4,3,5,2,47,56.0,satisfied,6/28/2024
21716,65680,Female,Loyal Customer,60,Personal Travel,Eco,926,2,5,2,3,5,5,5,4,4,2,4,5,4,5,0,0.0,neutral or dissatisfied,2/22/2026
21717,67594,Female,Loyal Customer,59,Business travel,Business,2139,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,7/3/2024
21718,30623,Male,Loyal Customer,43,Business travel,Business,3025,5,2,5,5,5,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,6/3/2026
21719,80985,Male,Loyal Customer,33,Business travel,Business,2844,3,2,2,2,3,3,3,3,3,4,4,4,4,3,0,24.0,neutral or dissatisfied,8/28/2024
21720,118505,Female,disloyal Customer,27,Business travel,Business,304,2,2,2,5,4,2,4,4,4,3,4,5,5,4,18,13.0,neutral or dissatisfied,10/14/2024
21721,114940,Male,disloyal Customer,49,Business travel,Business,308,4,4,4,1,4,4,2,4,5,2,5,4,5,4,5,0.0,satisfied,7/27/2024
21722,57138,Male,Loyal Customer,58,Business travel,Business,1222,1,1,1,1,2,5,5,4,4,4,4,5,4,3,6,0.0,satisfied,10/27/2025
21723,115152,Female,Loyal Customer,39,Business travel,Business,2384,2,2,3,2,4,5,4,5,5,5,5,3,5,4,0,1.0,satisfied,10/27/2024
21724,86222,Male,Loyal Customer,45,Business travel,Eco,356,2,4,4,4,2,2,2,2,2,3,2,2,3,2,3,0.0,satisfied,1/25/2025
21725,6248,Male,Loyal Customer,44,Personal Travel,Eco,413,3,1,3,4,2,3,2,2,2,2,4,2,4,2,12,38.0,neutral or dissatisfied,12/24/2024
21726,101000,Male,Loyal Customer,44,Business travel,Business,3889,2,2,2,2,3,4,4,3,3,4,3,3,3,5,22,10.0,satisfied,12/4/2026
21727,45742,Female,Loyal Customer,49,Business travel,Business,3608,4,4,4,4,2,3,3,4,4,4,4,1,4,2,0,0.0,neutral or dissatisfied,9/8/2025
21728,114384,Male,Loyal Customer,53,Personal Travel,Eco Plus,862,1,2,2,4,1,2,1,1,2,1,3,1,4,1,7,0.0,neutral or dissatisfied,11/17/2026
21729,41448,Female,Loyal Customer,52,Business travel,Business,1504,4,4,4,4,5,4,5,4,4,4,4,4,4,4,12,4.0,satisfied,11/11/2024
21730,92204,Female,disloyal Customer,35,Business travel,Eco,1979,2,2,2,3,2,2,2,2,3,5,4,2,1,2,569,543.0,neutral or dissatisfied,2/1/2025
21731,64227,Male,Loyal Customer,59,Business travel,Eco,1660,2,2,4,4,2,2,2,2,2,4,3,3,2,2,17,28.0,neutral or dissatisfied,11/14/2025
21732,117799,Male,Loyal Customer,44,Business travel,Business,2059,5,5,5,5,3,5,4,4,4,4,4,5,4,4,14,6.0,satisfied,5/24/2026
21733,50099,Female,Loyal Customer,36,Business travel,Business,2450,3,3,3,3,4,4,1,4,4,4,4,3,4,5,0,0.0,satisfied,3/25/2025
21734,44528,Male,Loyal Customer,58,Business travel,Business,157,4,4,3,4,2,5,1,5,5,5,3,1,5,3,0,0.0,satisfied,10/20/2026
21735,113921,Male,Loyal Customer,40,Business travel,Business,3950,3,3,3,3,4,2,4,4,4,4,3,5,4,2,16,13.0,satisfied,4/19/2025
21736,25750,Male,Loyal Customer,74,Business travel,Eco,356,4,3,5,3,5,4,5,5,5,5,4,4,1,5,14,0.0,satisfied,12/26/2025
21737,43701,Female,Loyal Customer,39,Business travel,Eco,196,4,3,3,3,4,4,4,4,2,3,4,3,4,4,0,14.0,satisfied,8/6/2025
21738,125325,Female,Loyal Customer,60,Business travel,Business,2062,3,3,3,3,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,8/27/2026
21739,46611,Male,disloyal Customer,21,Business travel,Eco,212,4,1,4,4,3,4,3,3,3,4,3,4,3,3,80,71.0,neutral or dissatisfied,2/7/2025
21740,72227,Male,Loyal Customer,51,Business travel,Business,3673,5,5,5,5,2,5,4,4,4,4,4,5,4,3,0,,satisfied,11/21/2025
21741,10110,Female,Loyal Customer,23,Personal Travel,Eco Plus,391,2,1,2,3,5,2,4,5,4,4,4,4,3,5,0,1.0,neutral or dissatisfied,8/11/2025
21742,48485,Female,disloyal Customer,27,Business travel,Eco,844,3,3,3,3,1,3,1,1,3,4,4,1,3,1,112,93.0,neutral or dissatisfied,7/19/2026
21743,66523,Female,Loyal Customer,69,Business travel,Business,447,2,2,2,2,4,5,5,3,3,3,3,4,3,4,12,8.0,satisfied,10/8/2025
21744,55804,Male,Loyal Customer,49,Personal Travel,Business,1416,3,2,3,2,1,2,2,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied,3/12/2024
21745,86365,Female,Loyal Customer,26,Business travel,Business,2513,3,2,3,3,4,4,4,4,4,4,5,5,5,4,0,0.0,satisfied,10/20/2024
21746,90409,Male,Loyal Customer,40,Business travel,Business,646,5,5,5,5,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,2/13/2026
21747,105445,Female,Loyal Customer,29,Business travel,Business,2658,1,1,5,1,4,4,4,4,5,3,4,3,5,4,0,0.0,satisfied,12/26/2026
21748,108304,Female,Loyal Customer,45,Business travel,Business,1706,2,2,2,2,2,4,5,4,4,4,4,5,4,3,29,17.0,satisfied,1/17/2026
21749,61117,Male,Loyal Customer,23,Business travel,Business,2560,1,1,1,1,4,4,4,4,4,4,4,5,4,4,0,0.0,satisfied,4/19/2025
21750,28339,Female,disloyal Customer,64,Business travel,Eco,867,1,1,1,4,2,1,2,2,3,2,3,1,4,2,0,0.0,neutral or dissatisfied,5/22/2025
21751,27431,Male,Loyal Customer,31,Business travel,Business,978,3,2,2,2,3,3,3,3,1,4,1,2,2,3,0,0.0,neutral or dissatisfied,5/7/2026
21752,36171,Female,disloyal Customer,33,Business travel,Eco,1149,1,1,1,3,4,1,4,4,1,4,3,1,4,4,8,12.0,neutral or dissatisfied,5/17/2026
21753,111921,Female,Loyal Customer,36,Business travel,Business,3773,1,5,5,5,3,4,3,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied,1/11/2024
21754,90098,Male,Loyal Customer,54,Business travel,Eco,1086,2,3,3,3,2,2,2,2,2,3,2,3,3,2,46,42.0,neutral or dissatisfied,1/14/2026
21755,96172,Male,Loyal Customer,44,Business travel,Business,460,1,1,1,1,4,5,4,5,5,5,5,5,5,4,2,0.0,satisfied,10/14/2025
21756,121758,Female,Loyal Customer,48,Business travel,Business,366,3,1,1,1,5,3,4,3,3,2,3,2,3,4,0,0.0,neutral or dissatisfied,10/12/2026
21757,4106,Female,Loyal Customer,53,Business travel,Business,431,3,3,3,3,3,4,5,5,5,5,5,3,5,3,38,33.0,satisfied,10/26/2024
21758,38786,Male,disloyal Customer,33,Business travel,Business,354,2,2,2,3,4,2,4,4,4,2,4,3,3,4,6,0.0,neutral or dissatisfied,9/3/2024
21759,65435,Male,Loyal Customer,59,Business travel,Business,2165,5,5,5,5,5,3,5,5,5,5,5,4,5,5,10,0.0,satisfied,3/24/2026
21760,4937,Male,disloyal Customer,24,Business travel,Business,268,1,1,1,3,2,1,2,2,4,5,3,2,3,2,0,0.0,neutral or dissatisfied,5/18/2024
21761,48754,Female,Loyal Customer,39,Business travel,Business,3764,0,4,1,1,4,4,4,3,3,3,3,3,3,3,0,0.0,satisfied,9/27/2025
21762,18213,Female,disloyal Customer,39,Business travel,Business,224,2,2,2,1,5,2,1,5,4,1,4,4,1,5,25,27.0,satisfied,11/2/2024
21763,63292,Female,Loyal Customer,34,Business travel,Business,447,3,2,2,2,1,2,2,3,3,3,3,3,3,1,19,10.0,neutral or dissatisfied,7/25/2025
21764,102524,Male,Loyal Customer,12,Personal Travel,Eco,236,2,1,2,4,5,2,5,5,4,2,3,1,3,5,37,40.0,neutral or dissatisfied,6/17/2025
21765,50687,Male,Loyal Customer,11,Personal Travel,Eco,56,3,2,3,4,2,3,2,2,2,3,3,3,3,2,73,76.0,neutral or dissatisfied,1/11/2025
21766,67142,Female,Loyal Customer,16,Business travel,Eco,985,0,4,0,3,1,0,1,1,3,5,5,1,4,1,0,0.0,satisfied,9/20/2025
21767,110916,Female,Loyal Customer,33,Business travel,Eco,404,3,2,2,2,3,4,3,3,4,2,3,2,1,3,4,0.0,satisfied,3/8/2026
21768,91395,Female,disloyal Customer,25,Business travel,Eco,1033,3,3,3,3,4,3,4,4,1,3,4,1,3,4,120,107.0,neutral or dissatisfied,3/5/2024
21769,88286,Female,disloyal Customer,25,Business travel,Business,404,5,4,5,5,2,5,2,2,4,3,5,3,5,2,0,4.0,satisfied,7/15/2026
21770,9600,Female,Loyal Customer,42,Personal Travel,Eco,283,1,5,1,2,4,4,4,4,4,1,4,5,4,4,0,0.0,neutral or dissatisfied,8/5/2024
21771,120410,Female,Loyal Customer,43,Business travel,Business,337,2,2,2,2,4,4,3,2,2,2,2,4,2,3,0,2.0,neutral or dissatisfied,8/24/2025
21772,83164,Male,Loyal Customer,26,Business travel,Eco Plus,983,3,5,5,5,3,4,3,3,5,2,4,1,5,3,0,0.0,satisfied,1/13/2025
21773,69219,Female,disloyal Customer,29,Business travel,Business,733,0,0,0,3,0,1,1,5,2,4,5,1,3,1,45,148.0,satisfied,1/20/2024
21774,4607,Male,Loyal Customer,47,Business travel,Business,719,1,1,1,1,5,5,5,2,2,2,2,3,2,5,84,75.0,satisfied,6/16/2026
21775,116795,Male,Loyal Customer,57,Personal Travel,Eco Plus,333,3,5,3,1,3,3,3,3,3,3,4,5,4,3,0,0.0,neutral or dissatisfied,12/15/2024
21776,34147,Female,Loyal Customer,42,Business travel,Business,3855,4,2,2,2,2,4,3,4,4,4,4,1,4,4,17,38.0,neutral or dissatisfied,2/11/2024
21777,80662,Male,Loyal Customer,34,Business travel,Eco,821,2,2,2,2,2,2,2,2,4,5,3,1,3,2,0,4.0,neutral or dissatisfied,10/13/2026
21778,78976,Female,disloyal Customer,45,Business travel,Business,356,2,2,2,3,3,2,3,3,3,4,4,3,4,3,0,0.0,neutral or dissatisfied,3/18/2024
21779,109659,Male,Loyal Customer,45,Business travel,Business,1818,2,5,5,5,4,4,3,2,2,2,2,3,2,1,23,12.0,neutral or dissatisfied,8/23/2024
21780,66915,Female,Loyal Customer,25,Business travel,Business,3347,3,3,3,3,5,5,5,5,3,4,5,4,5,5,0,0.0,satisfied,6/20/2024
21781,17825,Female,Loyal Customer,31,Personal Travel,Eco,1075,3,3,3,3,1,3,1,1,3,2,3,4,1,1,4,0.0,neutral or dissatisfied,2/20/2024
21782,25225,Female,Loyal Customer,27,Business travel,Business,1716,2,1,1,1,2,2,2,2,3,2,4,3,3,2,0,0.0,neutral or dissatisfied,10/5/2025
21783,38164,Male,Loyal Customer,33,Personal Travel,Eco,1237,2,4,2,1,2,2,2,2,5,4,3,5,5,2,0,0.0,neutral or dissatisfied,5/25/2025
21784,59728,Female,Loyal Customer,59,Personal Travel,Eco Plus,964,3,1,3,4,5,4,3,4,4,3,4,3,4,1,0,0.0,neutral or dissatisfied,3/8/2024
21785,127826,Male,Loyal Customer,53,Personal Travel,Eco,1262,3,4,2,3,3,2,3,3,4,3,4,5,4,3,2,0.0,neutral or dissatisfied,11/12/2025
21786,61578,Female,Loyal Customer,51,Business travel,Business,1346,1,3,3,3,3,3,3,1,1,1,1,2,1,1,4,0.0,neutral or dissatisfied,6/11/2025
21787,104801,Male,Loyal Customer,52,Business travel,Eco,187,2,3,4,4,3,2,3,3,2,5,3,3,4,3,10,2.0,neutral or dissatisfied,4/3/2025
21788,45807,Female,Loyal Customer,45,Business travel,Business,3625,2,4,4,4,5,4,3,2,2,2,2,4,2,4,0,1.0,neutral or dissatisfied,10/14/2026
21789,3815,Female,disloyal Customer,25,Business travel,Business,650,2,0,2,4,4,2,2,4,5,2,5,4,4,4,0,0.0,neutral or dissatisfied,9/9/2024
21790,79121,Female,Loyal Customer,14,Personal Travel,Eco,306,2,5,2,3,3,2,3,3,5,5,4,3,5,3,0,0.0,neutral or dissatisfied,11/7/2026
21791,91545,Male,disloyal Customer,10,Business travel,Eco,680,3,4,4,3,5,4,5,5,2,1,3,4,3,5,0,0.0,neutral or dissatisfied,8/22/2026
21792,126714,Male,Loyal Customer,12,Business travel,Business,2402,4,4,4,4,4,4,4,4,2,5,2,4,4,4,0,0.0,neutral or dissatisfied,2/8/2026
21793,29367,Female,Loyal Customer,47,Business travel,Business,2466,2,2,3,2,4,4,4,4,3,5,2,4,4,4,2,18.0,satisfied,5/20/2026
21794,98433,Female,Loyal Customer,21,Personal Travel,Eco,1910,1,5,2,1,3,2,3,3,5,1,4,4,4,3,0,0.0,neutral or dissatisfied,12/24/2026
21795,33579,Male,Loyal Customer,26,Business travel,Eco,474,5,3,3,3,5,5,5,5,2,4,5,3,2,5,0,0.0,satisfied,8/10/2025
21796,20672,Male,disloyal Customer,37,Business travel,Eco,552,2,3,2,1,1,2,1,1,3,3,3,5,2,1,0,0.0,neutral or dissatisfied,7/14/2026
21797,125719,Male,Loyal Customer,23,Personal Travel,Eco,759,2,2,2,3,4,2,4,4,3,5,3,3,2,4,22,16.0,neutral or dissatisfied,1/25/2026
21798,107427,Female,Loyal Customer,26,Personal Travel,Eco,468,1,5,1,2,2,1,2,2,4,2,5,5,5,2,21,7.0,neutral or dissatisfied,5/20/2025
21799,35949,Male,Loyal Customer,38,Business travel,Business,2185,2,2,2,2,3,3,3,4,4,4,4,4,4,3,0,21.0,satisfied,6/13/2025
21800,90197,Female,Loyal Customer,58,Personal Travel,Eco,983,1,4,1,5,3,5,5,4,4,1,4,5,4,3,104,103.0,neutral or dissatisfied,6/27/2026
21801,14899,Male,disloyal Customer,55,Business travel,Eco,315,3,3,3,4,4,3,4,4,3,2,3,1,4,4,63,50.0,neutral or dissatisfied,1/10/2025
21802,18280,Female,Loyal Customer,30,Business travel,Eco Plus,228,4,5,3,5,4,3,4,4,1,4,4,1,3,4,97,95.0,neutral or dissatisfied,11/15/2026
21803,116853,Male,Loyal Customer,48,Business travel,Business,3616,5,5,2,5,2,5,4,3,3,3,3,3,3,3,0,0.0,satisfied,1/10/2025
21804,99047,Female,Loyal Customer,43,Business travel,Business,237,0,0,0,5,4,5,5,2,2,1,1,3,2,3,11,8.0,satisfied,1/2/2024
21805,51523,Male,Loyal Customer,58,Business travel,Eco,425,3,1,1,1,3,3,3,3,2,2,3,1,1,3,0,0.0,neutral or dissatisfied,7/18/2025
21806,120672,Female,Loyal Customer,50,Business travel,Eco,280,4,5,2,5,2,4,3,4,4,4,4,4,4,4,0,0.0,neutral or dissatisfied,9/23/2026
21807,36400,Male,Loyal Customer,32,Business travel,Business,632,3,3,3,3,2,2,2,2,4,4,3,2,5,2,0,0.0,satisfied,8/10/2025
21808,89282,Female,Loyal Customer,54,Business travel,Business,3132,5,5,5,5,5,5,4,3,3,3,3,3,3,3,0,0.0,satisfied,8/7/2026
21809,61037,Female,Loyal Customer,31,Personal Travel,Business,1506,1,3,1,3,4,1,5,4,3,1,3,3,3,4,0,0.0,neutral or dissatisfied,10/9/2026
21810,61234,Female,Loyal Customer,29,Business travel,Business,3784,3,1,1,1,3,3,3,3,2,2,4,4,3,3,0,0.0,neutral or dissatisfied,3/8/2026
21811,107676,Female,Loyal Customer,44,Business travel,Business,251,3,3,3,3,3,4,4,4,4,4,4,4,4,3,44,36.0,satisfied,5/21/2025
21812,67938,Male,Loyal Customer,67,Personal Travel,Eco,1235,3,1,3,2,1,3,1,1,2,1,1,3,1,1,1,0.0,neutral or dissatisfied,1/18/2025
21813,30744,Female,disloyal Customer,24,Business travel,Eco,977,5,5,5,3,3,5,3,3,1,1,1,5,5,3,7,0.0,satisfied,5/6/2026
21814,110848,Male,Loyal Customer,54,Personal Travel,Business,404,1,5,1,5,2,4,5,2,2,1,2,3,2,3,18,32.0,neutral or dissatisfied,12/23/2026
21815,116744,Female,Loyal Customer,58,Personal Travel,Eco Plus,371,3,5,3,3,1,4,4,1,1,3,1,5,1,2,0,0.0,neutral or dissatisfied,1/9/2026
21816,19664,Female,disloyal Customer,23,Business travel,Eco,409,2,0,2,4,1,2,1,1,3,5,4,4,5,1,6,0.0,neutral or dissatisfied,5/25/2024
21817,37194,Female,Loyal Customer,47,Business travel,Eco Plus,1288,2,3,3,3,5,3,3,2,2,2,2,2,2,3,73,68.0,neutral or dissatisfied,12/2/2025
21818,110964,Male,Loyal Customer,43,Business travel,Business,197,1,4,4,4,1,4,4,4,4,4,1,3,4,1,15,9.0,neutral or dissatisfied,1/26/2026
21819,13033,Female,Loyal Customer,31,Personal Travel,Eco,374,3,5,3,4,2,3,2,2,3,3,5,4,5,2,0,0.0,neutral or dissatisfied,3/12/2026
21820,90873,Female,Loyal Customer,38,Business travel,Business,2238,1,2,2,2,4,4,3,1,1,1,1,1,1,3,0,0.0,neutral or dissatisfied,7/9/2025
21821,32661,Female,Loyal Customer,43,Business travel,Eco,216,5,2,5,2,4,4,2,5,5,5,5,5,5,3,0,0.0,satisfied,5/27/2025
21822,90540,Male,Loyal Customer,30,Business travel,Business,581,1,1,1,1,2,2,2,2,3,3,5,4,4,2,96,101.0,satisfied,7/10/2024
21823,72346,Female,Loyal Customer,56,Business travel,Business,1121,1,1,1,1,3,5,5,3,3,3,3,5,3,3,0,0.0,satisfied,8/4/2025
21824,41922,Female,Loyal Customer,42,Business travel,Business,129,1,1,1,1,5,1,5,4,4,4,4,1,4,4,6,0.0,satisfied,5/7/2024
21825,88033,Female,Loyal Customer,30,Business travel,Business,3299,2,2,2,2,4,4,4,4,4,2,4,5,5,4,0,0.0,satisfied,5/7/2024
21826,92545,Female,Loyal Customer,35,Personal Travel,Eco,1947,4,4,4,2,2,4,2,2,3,2,3,3,5,2,11,0.0,satisfied,6/12/2024
21827,423,Female,disloyal Customer,30,Business travel,Business,270,1,2,2,1,2,2,2,2,5,3,5,5,5,2,0,0.0,neutral or dissatisfied,2/17/2025
21828,127893,Female,disloyal Customer,35,Business travel,Business,1671,1,1,1,3,2,1,2,2,5,3,3,4,5,2,0,23.0,neutral or dissatisfied,8/24/2026
21829,108734,Male,Loyal Customer,10,Personal Travel,Eco,591,1,4,1,5,5,1,5,5,5,4,4,5,5,5,2,5.0,neutral or dissatisfied,6/20/2026
21830,109791,Male,Loyal Customer,26,Business travel,Business,2544,3,3,3,3,5,5,5,5,5,4,4,5,5,5,0,0.0,satisfied,5/5/2026
21831,12432,Male,Loyal Customer,65,Personal Travel,Eco,190,3,4,0,1,1,0,1,1,4,1,1,5,1,1,0,0.0,neutral or dissatisfied,10/6/2026
21832,30446,Male,Loyal Customer,24,Business travel,Business,991,1,1,1,1,5,5,5,5,5,1,5,5,2,5,64,55.0,satisfied,9/15/2026
21833,7374,Male,Loyal Customer,39,Business travel,Business,2702,2,2,2,2,2,4,5,5,5,5,5,3,5,3,12,14.0,satisfied,5/17/2026
21834,104916,Female,Loyal Customer,50,Business travel,Business,210,2,2,2,2,3,5,4,4,4,4,5,3,4,4,7,0.0,satisfied,10/19/2025
21835,11722,Female,disloyal Customer,42,Business travel,Business,429,3,3,3,4,3,3,3,3,4,5,4,3,4,3,13,2.0,neutral or dissatisfied,3/6/2026
21836,78632,Male,Loyal Customer,52,Business travel,Business,1426,5,5,5,5,4,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,2/13/2025
21837,44023,Male,Loyal Customer,27,Business travel,Eco,680,0,0,0,2,4,0,4,4,3,5,2,3,2,4,57,51.0,satisfied,8/16/2025
21838,119446,Male,disloyal Customer,22,Business travel,Eco,814,1,1,1,4,4,1,4,4,5,2,5,5,5,4,12,0.0,neutral or dissatisfied,3/1/2024
21839,49246,Male,Loyal Customer,36,Business travel,Business,3494,4,4,5,4,1,3,1,5,5,5,5,5,5,5,0,5.0,satisfied,10/20/2024
21840,22917,Female,disloyal Customer,35,Business travel,Eco,630,3,3,3,2,5,3,5,5,2,3,4,1,1,5,0,0.0,neutral or dissatisfied,4/9/2024
21841,62165,Male,Loyal Customer,26,Business travel,Business,2454,1,4,4,4,1,1,1,1,1,1,2,1,3,1,0,0.0,neutral or dissatisfied,10/21/2026
21842,6844,Male,Loyal Customer,41,Business travel,Business,2635,3,3,3,3,2,4,4,3,3,4,3,3,3,4,58,57.0,satisfied,9/7/2025
21843,115658,Female,Loyal Customer,57,Business travel,Business,2057,5,5,5,5,2,5,5,2,2,2,2,3,2,5,12,4.0,satisfied,6/19/2026
21844,94779,Female,Loyal Customer,53,Business travel,Business,3455,1,1,1,1,4,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,12/9/2026
21845,123326,Female,disloyal Customer,30,Business travel,Eco Plus,590,2,2,2,3,1,2,1,1,2,4,4,4,4,1,50,54.0,neutral or dissatisfied,4/10/2026
21846,122621,Female,Loyal Customer,53,Personal Travel,Eco,728,3,4,3,3,3,1,5,4,4,3,4,5,4,2,0,0.0,neutral or dissatisfied,1/2/2025
21847,121435,Male,Loyal Customer,70,Business travel,Eco,331,3,1,1,1,3,3,3,3,2,1,2,2,3,3,15,15.0,neutral or dissatisfied,10/28/2026
21848,50779,Female,Loyal Customer,21,Personal Travel,Eco,109,1,2,1,2,5,1,4,5,1,1,3,1,3,5,35,55.0,neutral or dissatisfied,7/18/2025
21849,105547,Female,Loyal Customer,11,Personal Travel,Eco,611,3,3,3,3,2,3,2,2,4,4,3,1,5,2,3,0.0,neutral or dissatisfied,8/11/2024
21850,58025,Female,Loyal Customer,66,Personal Travel,Eco,1721,4,5,4,2,5,5,5,5,5,4,5,5,5,3,0,0.0,neutral or dissatisfied,4/22/2025
21851,95522,Female,disloyal Customer,65,Business travel,Eco Plus,128,3,3,3,1,4,3,5,4,4,2,2,5,5,4,0,0.0,neutral or dissatisfied,11/11/2025
21852,7378,Male,Loyal Customer,9,Personal Travel,Eco,888,2,4,2,1,5,2,5,5,3,5,1,5,1,5,7,0.0,neutral or dissatisfied,9/13/2024
21853,59795,Female,Loyal Customer,23,Personal Travel,Eco Plus,895,4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,0.0,satisfied,12/14/2025
21854,13461,Male,disloyal Customer,47,Personal Travel,Eco,409,1,4,3,3,2,3,2,2,3,5,3,2,4,2,1,0.0,neutral or dissatisfied,10/11/2024
21855,93122,Female,disloyal Customer,23,Business travel,Eco,1075,3,3,3,5,2,3,2,2,3,5,5,3,5,2,41,32.0,neutral or dissatisfied,2/12/2026
21856,10251,Male,Loyal Customer,41,Personal Travel,Business,166,4,4,4,4,3,5,4,2,2,4,2,5,2,5,0,0.0,satisfied,1/22/2025
21857,115040,Female,Loyal Customer,52,Business travel,Business,2136,2,2,2,2,4,4,3,2,2,2,2,3,2,2,9,16.0,neutral or dissatisfied,11/10/2024
21858,195,Male,Loyal Customer,36,Business travel,Business,3098,0,4,0,1,5,4,5,2,2,2,2,5,2,4,0,0.0,satisfied,7/22/2024
21859,2801,Male,Loyal Customer,35,Personal Travel,Eco,764,4,4,4,4,2,4,2,2,3,4,4,5,5,2,0,0.0,satisfied,10/11/2025
21860,78569,Male,disloyal Customer,24,Business travel,Eco,630,4,0,3,5,5,3,2,5,3,3,5,5,5,5,0,35.0,neutral or dissatisfied,2/14/2025
21861,45607,Female,Loyal Customer,45,Business travel,Eco,313,5,4,4,4,4,5,5,5,5,5,5,2,5,5,0,1.0,satisfied,5/15/2025
21862,63296,Male,Loyal Customer,16,Business travel,Business,3192,3,2,2,2,3,3,3,3,3,2,3,1,3,3,31,24.0,neutral or dissatisfied,6/4/2024
21863,72800,Female,Loyal Customer,14,Personal Travel,Eco,1045,3,1,3,3,5,3,5,5,3,3,3,4,3,5,5,0.0,neutral or dissatisfied,8/18/2025
21864,81886,Female,disloyal Customer,22,Business travel,Eco,680,0,0,0,4,3,0,3,3,3,4,4,4,4,3,0,0.0,satisfied,3/4/2025
21865,100974,Female,disloyal Customer,50,Business travel,Business,1524,4,4,4,5,1,4,1,1,4,4,4,4,4,1,0,0.0,satisfied,9/8/2025
21866,119848,Male,Loyal Customer,45,Business travel,Business,512,2,2,4,2,3,4,1,4,4,4,4,3,4,5,0,0.0,satisfied,4/11/2026
21867,951,Female,Loyal Customer,44,Business travel,Business,3063,2,4,4,4,4,3,3,2,2,1,2,3,2,4,0,1.0,neutral or dissatisfied,5/23/2025
21868,43642,Female,Loyal Customer,57,Business travel,Business,1908,4,4,4,4,2,2,2,2,2,2,2,2,2,5,0,0.0,satisfied,1/15/2024
21869,68599,Male,Loyal Customer,52,Business travel,Business,1739,2,4,2,2,5,5,4,4,4,4,4,5,4,4,1,0.0,satisfied,4/10/2024
21870,34212,Male,Loyal Customer,49,Personal Travel,Eco,1237,4,1,5,3,5,2,4,4,4,2,4,4,1,4,266,255.0,neutral or dissatisfied,7/15/2026
21871,46295,Female,Loyal Customer,26,Business travel,Business,2667,3,4,4,4,3,3,3,3,2,1,3,4,4,3,2,8.0,neutral or dissatisfied,6/24/2025
21872,75597,Female,Loyal Customer,36,Personal Travel,Eco,337,3,5,3,2,1,3,1,1,4,2,5,3,5,1,0,0.0,neutral or dissatisfied,7/15/2024
21873,34578,Male,disloyal Customer,27,Business travel,Eco,1576,5,5,5,3,5,5,5,2,5,4,5,5,2,5,211,219.0,satisfied,6/4/2026
