,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Flight Date
21425,3217,Male,disloyal Customer,46,Business travel,Business,1187,4,5,5,1,5,4,5,5,5,5,5,5,4,5,0,0.0,neutral or dissatisfied,2023-08-03
21426,547,Male,Loyal Customer,50,Business travel,Business,309,5,5,5,5,3,5,5,4,4,4,4,5,4,4,0,10.0,satisfied,2023-09-14
21427,99552,Female,Loyal Customer,25,Business travel,Business,829,2,2,2,2,5,5,5,5,3,3,4,3,5,5,0,0.0,satisfied,2023-03-16
21428,10201,Female,Loyal Customer,51,Business travel,Business,429,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0.0,satisfied,2024-12-15
21429,106421,Male,Loyal Customer,39,Personal Travel,Eco,674,2,4,3,1,3,3,3,3,4,2,4,5,5,3,45,26.0,neutral or dissatisfied,2023-07-07
21430,9550,Female,Loyal Customer,42,Business travel,Business,3632,1,1,1,1,5,5,5,5,5,5,4,5,4,5,189,153.0,satisfied,2023-05-06
21431,25459,Female,Loyal Customer,28,Business travel,Eco Plus,669,2,4,5,5,2,2,2,2,4,4,4,3,4,2,2,0.0,neutral or dissatisfied,2023-12-26
21432,49239,Male,Loyal Customer,31,Business travel,Business,3970,2,2,2,2,5,5,5,5,3,5,4,5,1,5,0,11.0,satisfied,2023-02-23
21433,57116,Female,disloyal Customer,29,Business travel,Eco,1222,3,3,3,2,1,3,1,1,3,2,3,2,3,1,1,0.0,neutral or dissatisfied,2024-09-24
21434,113671,Female,Loyal Customer,13,Personal Travel,Eco,236,1,4,0,5,4,0,4,4,5,4,4,5,4,4,18,22.0,neutral or dissatisfied,2023-03-23
21435,73809,Female,Loyal Customer,18,Personal Travel,Eco Plus,192,3,5,3,3,2,3,2,2,3,3,4,3,4,2,0,0.0,neutral or dissatisfied,2023-10-21
21436,74632,Female,disloyal Customer,39,Business travel,Eco,771,3,3,3,1,5,3,1,5,3,3,1,3,4,5,0,0.0,neutral or dissatisfied,2023-09-21
21437,92577,Male,Loyal Customer,80,Business travel,Eco Plus,592,5,3,3,3,5,5,5,5,3,5,3,5,2,5,0,0.0,satisfied,2025-08-27
21438,33319,Male,disloyal Customer,23,Business travel,Eco,1028,2,2,2,4,1,2,1,1,4,1,4,2,5,1,0,0.0,neutral or dissatisfied,2025-09-17
21439,37591,Male,disloyal Customer,72,Business travel,Eco,550,1,2,1,3,1,1,1,1,3,2,3,4,3,1,3,0.0,neutral or dissatisfied,2024-01-09
21440,43817,Male,Loyal Customer,58,Business travel,Business,3375,4,5,5,5,1,2,3,4,4,4,4,4,4,2,0,0.0,neutral or dissatisfied,2025-06-23
21441,22980,Male,Loyal Customer,39,Business travel,Business,417,3,3,3,3,1,5,3,3,3,4,3,5,3,1,0,10.0,satisfied,2025-05-01
21442,49997,Female,Loyal Customer,44,Business travel,Eco,262,2,3,3,3,1,4,3,3,3,2,3,1,3,3,22,8.0,neutral or dissatisfied,2024-02-27
21443,95988,Male,Loyal Customer,46,Business travel,Business,3655,2,2,2,2,4,4,4,3,3,3,3,5,3,3,1,0.0,satisfied,2025-11-02
21444,120644,Female,Loyal Customer,36,Business travel,Business,280,1,1,1,1,4,5,4,5,5,5,5,5,5,5,3,0.0,satisfied,2024-03-23
21445,91603,Male,Loyal Customer,42,Business travel,Business,1340,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,2023-05-14
21446,86894,Female,Loyal Customer,42,Business travel,Business,3069,0,0,0,5,3,4,5,5,5,5,5,3,5,3,36,46.0,satisfied,2025-01-28
21447,86782,Male,Loyal Customer,30,Business travel,Business,2236,1,1,3,1,4,4,4,4,3,2,4,4,5,4,29,31.0,satisfied,2025-02-21
21448,23990,Male,Loyal Customer,46,Business travel,Business,427,3,3,3,3,1,3,1,4,4,4,4,2,4,2,25,26.0,satisfied,2024-06-15
21449,83224,Female,Loyal Customer,28,Business travel,Business,1956,2,2,2,2,5,5,5,5,3,3,5,3,5,5,0,0.0,satisfied,2023-07-09
21450,26572,Female,Loyal Customer,48,Business travel,Eco,581,5,5,5,5,4,1,3,5,5,5,5,1,5,1,0,0.0,satisfied,2025-05-21
21451,120787,Male,Loyal Customer,43,Personal Travel,Eco,678,3,5,3,1,3,3,3,3,3,4,4,3,4,3,0,0.0,neutral or dissatisfied,2025-04-04
21452,121379,Male,Loyal Customer,21,Business travel,Business,2279,2,2,2,2,5,5,5,5,4,2,3,5,4,5,2,0.0,satisfied,2025-07-01
21453,33021,Female,Loyal Customer,17,Personal Travel,Eco,101,5,5,5,5,4,5,4,4,5,1,5,2,2,4,0,0.0,satisfied,2024-10-29
21454,72501,Male,Loyal Customer,31,Business travel,Business,3442,1,2,2,2,1,1,1,1,3,2,4,3,3,1,0,0.0,neutral or dissatisfied,2023-12-08
21455,84106,Male,Loyal Customer,12,Personal Travel,Business,2036,3,4,3,2,5,3,5,5,5,2,5,5,4,5,0,19.0,neutral or dissatisfied,2025-01-18
21456,26817,Male,Loyal Customer,38,Business travel,Eco,224,5,4,4,4,5,5,5,5,1,5,1,5,5,5,0,9.0,satisfied,2025-04-30
21457,41562,Female,disloyal Customer,22,Business travel,Eco,1064,5,5,5,2,4,5,4,4,4,1,2,2,4,4,0,0.0,satisfied,2025-05-20
21458,18297,Male,Loyal Customer,58,Personal Travel,Eco,645,1,4,0,4,4,0,3,4,2,3,1,2,4,4,0,0.0,neutral or dissatisfied,2025-06-26
21459,8603,Male,disloyal Customer,38,Business travel,Business,109,3,3,3,1,3,3,3,3,4,4,4,4,4,3,0,0.0,neutral or dissatisfied,2024-09-10
21460,35798,Male,Loyal Customer,22,Business travel,Eco Plus,200,4,2,2,2,4,4,3,4,4,3,3,2,1,4,0,0.0,satisfied,2025-03-08
21461,6002,Female,Loyal Customer,46,Business travel,Business,3319,1,1,1,1,4,5,5,4,4,4,4,3,4,3,10,10.0,satisfied,2023-04-04
21462,59342,Male,disloyal Customer,10,Business travel,Eco,797,4,4,4,2,4,4,4,4,5,5,4,5,4,4,0,0.0,satisfied,2025-05-29
21463,4385,Female,Loyal Customer,35,Personal Travel,Eco,607,4,5,4,4,1,4,1,1,5,2,4,4,5,1,8,0.0,neutral or dissatisfied,2025-05-19
21464,116225,Female,Loyal Customer,29,Personal Travel,Eco,373,2,0,5,4,3,5,1,3,5,2,1,1,2,3,0,0.0,neutral or dissatisfied,2025-12-05
21465,22689,Female,Loyal Customer,23,Business travel,Eco,579,1,3,3,3,1,1,2,1,2,5,4,3,3,1,0,0.0,neutral or dissatisfied,2024-05-16
21466,125825,Male,disloyal Customer,18,Business travel,Eco,861,4,4,4,4,1,4,1,1,3,5,4,5,5,1,37,29.0,neutral or dissatisfied,2024-05-16
21467,98871,Female,Loyal Customer,53,Business travel,Business,991,4,4,4,4,4,5,5,4,4,4,4,5,4,5,8,8.0,satisfied,2025-07-20
21468,89038,Male,Loyal Customer,53,Business travel,Business,1919,2,2,2,2,3,4,5,3,3,4,3,4,3,5,0,1.0,satisfied,2023-08-05
21469,17891,Female,Loyal Customer,41,Business travel,Eco Plus,371,4,2,2,2,3,3,1,4,4,4,4,3,4,4,0,0.0,satisfied,2025-07-06
21470,74524,Male,Loyal Customer,47,Business travel,Business,3814,2,2,2,2,4,5,4,3,3,3,3,5,3,4,20,7.0,satisfied,2024-06-07
21471,63105,Male,Loyal Customer,39,Business travel,Eco Plus,462,2,1,1,1,2,2,2,2,2,3,3,4,4,2,12,11.0,neutral or dissatisfied,2023-03-18
21472,84231,Male,Loyal Customer,69,Personal Travel,Eco,432,2,2,2,3,5,2,5,5,4,5,4,2,3,5,7,11.0,neutral or dissatisfied,2025-01-16
21473,57047,Female,Loyal Customer,41,Business travel,Business,2133,4,4,4,4,2,4,5,4,4,4,4,4,4,4,6,0.0,satisfied,2024-03-01
21474,103484,Male,disloyal Customer,26,Business travel,Eco,440,2,2,2,3,3,2,3,3,3,3,3,1,4,3,36,18.0,neutral or dissatisfied,2023-06-16
21475,47208,Female,Loyal Customer,53,Personal Travel,Eco,748,3,4,3,1,4,3,2,2,2,3,4,1,2,1,0,0.0,neutral or dissatisfied,2025-10-12
21476,77889,Female,Loyal Customer,60,Business travel,Business,3670,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,2025-06-19
21477,30772,Male,Loyal Customer,59,Personal Travel,Business,895,2,2,2,3,4,3,3,1,1,2,1,2,1,2,12,14.0,neutral or dissatisfied,2025-02-21
21478,83063,Female,Loyal Customer,54,Business travel,Business,957,1,1,1,1,4,4,4,5,5,5,5,5,5,3,10,12.0,satisfied,2023-01-03
21479,104422,Female,Loyal Customer,55,Business travel,Eco,1036,3,5,3,5,5,3,4,3,3,3,3,3,3,3,50,48.0,neutral or dissatisfied,2025-05-05
21480,71837,Female,Loyal Customer,66,Business travel,Eco,1846,2,1,1,1,1,3,3,2,2,2,2,4,2,4,1,7.0,neutral or dissatisfied,2023-11-15
21481,53560,Male,Loyal Customer,18,Business travel,Business,2508,2,2,2,2,3,4,3,3,1,3,5,3,5,3,0,0.0,satisfied,2023-07-09
21482,57582,Female,disloyal Customer,57,Business travel,Eco,997,2,2,2,3,2,2,2,2,4,1,3,1,4,2,0,0.0,neutral or dissatisfied,2025-12-20
21483,107222,Male,Loyal Customer,51,Business travel,Business,1751,1,1,1,1,5,4,5,5,5,5,5,4,5,5,3,13.0,satisfied,2024-04-30
21484,68931,Male,Loyal Customer,26,Business travel,Business,646,3,3,3,3,4,4,4,4,3,4,4,3,5,4,0,0.0,satisfied,2024-10-29
21485,72939,Female,Loyal Customer,46,Business travel,Business,3935,2,2,2,2,4,4,4,4,4,5,4,3,4,5,0,0.0,satisfied,2023-07-23
21486,16446,Female,disloyal Customer,15,Business travel,Eco,529,1,2,1,4,2,1,2,2,3,4,4,3,4,2,0,0.0,neutral or dissatisfied,2024-06-04
21487,111201,Female,Loyal Customer,52,Business travel,Business,1506,1,1,1,1,2,4,5,4,4,4,4,5,4,4,74,70.0,satisfied,2024-01-12
21488,9117,Male,Loyal Customer,60,Business travel,Business,765,4,4,4,4,4,4,4,4,4,4,4,2,4,4,0,0.0,neutral or dissatisfied,2023-06-27
21489,35381,Female,Loyal Customer,56,Business travel,Business,572,5,5,5,5,2,4,4,2,2,2,2,2,2,2,6,0.0,satisfied,2024-01-10
21490,127646,Male,Loyal Customer,19,Personal Travel,Eco,1773,2,2,2,2,5,2,5,5,3,3,1,3,2,5,0,0.0,neutral or dissatisfied,2023-09-27
21491,42912,Male,Loyal Customer,26,Personal Travel,Eco,368,4,3,4,4,4,4,3,4,4,2,3,2,3,4,0,0.0,neutral or dissatisfied,2025-12-10
21492,29558,Female,disloyal Customer,43,Business travel,Eco,1088,3,3,3,1,2,3,3,2,4,4,3,3,2,2,0,0.0,neutral or dissatisfied,2023-10-11
21493,88773,Male,Loyal Customer,58,Business travel,Business,3016,4,4,4,4,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,2023-10-08
21494,46899,Female,Loyal Customer,15,Business travel,Business,959,3,4,4,4,3,2,3,3,1,1,3,2,3,3,0,0.0,neutral or dissatisfied,2025-12-26
21495,65029,Male,Loyal Customer,42,Personal Travel,Eco,469,1,4,1,2,3,1,1,3,2,3,2,3,2,3,0,1.0,neutral or dissatisfied,2025-09-20
21496,40161,Female,Loyal Customer,41,Personal Travel,Business,402,1,3,1,3,3,4,2,3,3,1,3,2,3,2,0,0.0,neutral or dissatisfied,2025-05-16
21497,2826,Female,Loyal Customer,31,Business travel,Business,491,4,4,5,4,4,4,4,4,5,3,4,3,4,4,67,58.0,satisfied,2024-06-23
21498,105820,Male,Loyal Customer,12,Personal Travel,Eco,787,1,5,1,2,5,1,5,5,5,5,5,5,5,5,21,0.0,neutral or dissatisfied,2025-11-12
21499,38394,Male,Loyal Customer,34,Business travel,Eco Plus,1626,4,5,5,5,4,4,4,4,5,1,3,5,5,4,0,0.0,satisfied,2025-07-08
21500,90252,Male,Loyal Customer,57,Business travel,Business,3005,2,2,2,2,5,5,4,5,5,5,5,5,5,5,6,1.0,satisfied,2025-12-07
21501,129044,Male,Loyal Customer,39,Business travel,Business,1744,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,2023-12-08
21502,30096,Female,Loyal Customer,30,Personal Travel,Eco,539,2,5,2,4,5,2,5,5,4,5,4,4,5,5,0,0.0,neutral or dissatisfied,2023-05-09
21503,11819,Female,disloyal Customer,22,Business travel,Eco,986,3,4,4,3,3,4,1,3,3,4,3,1,2,3,40,37.0,neutral or dissatisfied,2025-05-10
21504,75568,Male,Loyal Customer,39,Business travel,Business,3718,3,4,3,4,3,4,3,3,3,3,3,3,3,4,8,2.0,neutral or dissatisfied,2025-11-26
21505,76505,Male,Loyal Customer,58,Business travel,Business,547,2,2,2,2,4,5,4,5,5,5,5,3,5,5,0,0.0,satisfied,2024-04-11
21506,128033,Male,Loyal Customer,49,Business travel,Business,1440,1,1,1,1,5,4,5,5,5,5,5,3,5,3,0,1.0,satisfied,2023-07-07
21507,26218,Female,Loyal Customer,63,Personal Travel,Eco,404,2,1,2,3,4,4,4,5,5,2,5,4,5,2,14,8.0,neutral or dissatisfied,2024-08-26
21508,79254,Female,Loyal Customer,43,Business travel,Eco,1598,2,1,2,1,2,3,3,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied,2023-07-17
21509,46479,Female,Loyal Customer,58,Personal Travel,Business,251,2,5,2,2,1,2,3,1,1,2,1,1,1,5,0,0.0,neutral or dissatisfied,2023-11-08
21510,123987,Female,disloyal Customer,26,Business travel,Business,184,4,0,4,5,2,4,2,2,5,5,4,4,5,2,0,0.0,satisfied,2024-08-12
21511,18973,Female,Loyal Customer,52,Business travel,Eco Plus,500,5,3,5,3,5,2,2,5,5,5,5,4,5,3,0,0.0,satisfied,2023-01-18
21512,111837,Male,disloyal Customer,10,Business travel,Business,804,3,3,2,3,5,2,5,5,3,2,3,1,3,5,0,0.0,neutral or dissatisfied,2023-05-01
21513,57233,Male,Loyal Customer,32,Business travel,Business,1514,4,4,5,4,5,5,5,5,3,3,5,5,5,5,36,37.0,satisfied,2024-07-13
21514,66092,Male,Loyal Customer,25,Business travel,Eco Plus,1055,4,4,1,1,4,4,1,4,3,1,3,4,3,4,0,4.0,neutral or dissatisfied,2023-09-16
21515,797,Male,disloyal Customer,27,Business travel,Business,312,1,1,1,2,1,5,5,4,5,5,5,5,3,5,175,174.0,neutral or dissatisfied,2024-11-05
21516,11888,Female,Loyal Customer,15,Personal Travel,Eco Plus,912,2,5,2,1,1,2,1,1,3,5,5,5,5,1,0,0.0,neutral or dissatisfied,2023-02-27
21517,48115,Female,disloyal Customer,25,Business travel,Eco,391,4,0,4,5,3,4,4,3,2,1,2,3,2,3,0,0.0,satisfied,2023-06-05
21518,89319,Female,Loyal Customer,40,Business travel,Business,1587,5,3,5,5,3,5,4,4,4,4,4,4,4,3,43,38.0,satisfied,2025-01-15
21519,95757,Male,Loyal Customer,21,Personal Travel,Eco,237,4,5,4,4,2,4,2,2,4,2,4,4,4,2,2,0.0,satisfied,2023-10-01
21520,10174,Male,Loyal Customer,42,Business travel,Business,3074,2,2,2,2,1,3,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied,2025-08-18
21521,89401,Female,Loyal Customer,46,Business travel,Business,134,4,4,4,4,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,2024-11-18
21522,2126,Male,Loyal Customer,50,Business travel,Business,431,3,3,3,3,5,5,4,3,3,4,3,4,3,4,0,0.0,satisfied,2023-05-15
21523,94702,Female,disloyal Customer,48,Business travel,Eco,239,4,2,4,3,1,4,1,1,1,2,4,2,4,1,15,7.0,neutral or dissatisfied,2025-10-30
21524,68341,Male,Loyal Customer,47,Business travel,Business,1598,4,4,4,4,2,3,4,5,5,5,5,5,5,5,127,117.0,satisfied,2024-08-04
21525,9930,Male,Loyal Customer,46,Business travel,Business,457,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,2025-09-14
21526,87445,Male,disloyal Customer,25,Business travel,Business,373,5,0,5,4,2,0,4,2,3,5,5,4,5,2,0,2.0,satisfied,2024-11-22
21527,118167,Female,Loyal Customer,35,Business travel,Business,1444,3,3,1,3,5,4,4,4,4,4,4,3,4,4,18,5.0,satisfied,2024-06-24
21528,120643,Female,disloyal Customer,22,Business travel,Eco,280,1,5,1,2,4,1,4,4,3,2,4,4,4,4,0,0.0,neutral or dissatisfied,2025-02-14
21529,47993,Male,Loyal Customer,22,Business travel,Eco Plus,784,4,5,5,5,4,4,5,4,4,3,1,1,3,4,0,6.0,satisfied,2024-05-12
21530,64921,Female,Loyal Customer,58,Business travel,Business,3530,5,5,1,5,4,5,5,5,5,5,4,3,5,3,0,1.0,satisfied,2023-08-10
21531,69530,Female,disloyal Customer,29,Business travel,Business,2475,3,3,3,1,3,1,4,3,3,5,5,4,5,4,0,0.0,neutral or dissatisfied,2025-08-16
21532,31548,Male,Loyal Customer,27,Personal Travel,Eco,967,3,5,3,5,4,3,4,4,4,2,5,5,5,4,0,0.0,neutral or dissatisfied,2024-08-17
21533,38813,Female,Loyal Customer,23,Personal Travel,Eco,353,1,4,1,2,1,1,2,1,3,3,5,3,5,1,8,8.0,neutral or dissatisfied,2023-05-20
21534,112737,Female,Loyal Customer,59,Business travel,Business,1713,2,2,4,2,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,2023-07-04
21535,100074,Male,Loyal Customer,40,Business travel,Business,277,0,0,0,1,5,4,4,1,1,1,1,3,1,4,13,9.0,satisfied,2023-03-03
21536,106783,Male,Loyal Customer,54,Personal Travel,Eco Plus,829,3,5,3,1,2,3,2,2,5,5,4,3,4,2,0,0.0,neutral or dissatisfied,2023-02-11
21537,27363,Female,Loyal Customer,46,Business travel,Eco,1050,5,3,3,3,1,1,4,5,5,5,5,4,5,3,0,4.0,satisfied,2025-06-10
21538,44789,Female,Loyal Customer,44,Personal Travel,Eco,1250,5,4,5,3,3,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,2024-02-15
21539,13370,Female,Loyal Customer,14,Personal Travel,Eco,748,1,5,1,1,5,1,1,5,5,2,1,3,1,5,0,0.0,neutral or dissatisfied,2025-12-30
21540,54730,Female,Loyal Customer,45,Personal Travel,Eco,854,3,4,3,2,4,4,4,5,5,3,5,5,5,5,1,0.0,neutral or dissatisfied,2023-02-18
21541,127034,Male,Loyal Customer,47,Business travel,Business,2495,1,1,3,1,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,2024-09-25
21542,111676,Female,Loyal Customer,27,Personal Travel,Eco,991,1,5,1,3,1,1,1,1,5,3,5,5,5,1,19,4.0,neutral or dissatisfied,2025-12-12
21543,26965,Female,disloyal Customer,28,Business travel,Eco,867,3,4,4,4,4,4,3,4,2,2,2,4,2,4,56,48.0,neutral or dissatisfied,2024-07-03
21544,38837,Male,Loyal Customer,45,Business travel,Eco Plus,387,3,1,1,1,3,3,3,3,1,2,2,4,4,3,0,0.0,satisfied,2023-10-04
21545,40807,Female,Loyal Customer,39,Business travel,Eco,590,4,5,5,5,4,4,4,4,3,5,2,4,2,4,7,9.0,neutral or dissatisfied,2025-05-17
21546,57299,Female,Loyal Customer,43,Business travel,Business,1972,3,3,3,3,3,4,4,2,2,2,2,3,2,5,20,6.0,satisfied,2023-05-24
21547,9889,Female,Loyal Customer,51,Business travel,Business,508,2,2,2,2,5,5,4,3,3,4,3,3,3,3,0,16.0,satisfied,2024-09-09
21548,40897,Female,Loyal Customer,69,Personal Travel,Eco,588,3,3,3,4,5,3,4,2,2,3,2,3,2,1,0,0.0,neutral or dissatisfied,2025-06-24
21549,3740,Male,Loyal Customer,66,Personal Travel,Eco,431,2,4,2,3,1,2,1,1,5,4,5,4,4,1,0,0.0,neutral or dissatisfied,2023-12-01
21550,63191,Male,Loyal Customer,65,Business travel,Business,3969,0,0,0,2,4,4,4,2,2,2,2,4,2,3,2,5.0,satisfied,2023-02-01
21551,104626,Female,Loyal Customer,46,Business travel,Eco,861,1,4,4,4,2,3,4,1,1,1,1,4,1,4,0,12.0,neutral or dissatisfied,2023-10-03
21552,85713,Male,Loyal Customer,40,Business travel,Business,1547,1,1,1,1,2,5,5,2,2,3,2,4,2,4,1,0.0,satisfied,2023-12-18
21553,52363,Female,Loyal Customer,64,Personal Travel,Eco,598,4,5,5,2,3,4,4,2,2,5,2,4,2,4,0,0.0,satisfied,2025-01-11
21554,45868,Male,Loyal Customer,60,Business travel,Eco,641,2,5,5,5,2,2,2,2,1,5,1,5,3,2,10,10.0,satisfied,2024-11-16
21555,16343,Female,Loyal Customer,50,Business travel,Business,3854,2,2,2,2,3,3,2,4,4,4,5,4,4,2,0,0.0,satisfied,2024-12-20
21556,102285,Male,Loyal Customer,52,Business travel,Business,3736,1,1,1,1,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,2025-01-01
21557,55372,Female,Loyal Customer,62,Business travel,Eco,678,2,5,5,5,5,3,2,2,2,2,2,2,2,1,6,42.0,neutral or dissatisfied,2023-09-24
21558,3839,Male,Loyal Customer,21,Personal Travel,Eco,710,5,4,5,2,1,5,1,1,4,5,2,2,1,1,0,0.0,satisfied,2025-09-24
21559,25417,Female,disloyal Customer,23,Business travel,Eco Plus,1105,2,0,1,1,2,1,2,2,3,2,4,2,3,2,13,3.0,neutral or dissatisfied,2024-08-13
21560,74022,Female,disloyal Customer,16,Business travel,Eco,1333,5,5,5,1,3,5,3,3,3,4,4,3,5,3,0,0.0,satisfied,2025-03-10
21561,20183,Male,Loyal Customer,9,Personal Travel,Eco,403,2,5,3,1,5,3,5,5,5,2,5,5,5,5,0,0.0,neutral or dissatisfied,2023-08-09
21562,88306,Male,Loyal Customer,59,Business travel,Business,594,1,1,1,1,3,5,5,5,5,4,5,4,5,3,0,0.0,satisfied,2023-01-24
21563,104665,Male,Loyal Customer,65,Business travel,Business,641,2,4,4,4,3,3,2,2,2,2,2,4,2,2,7,7.0,neutral or dissatisfied,2025-01-28
21564,81725,Female,Loyal Customer,28,Business travel,Business,2841,3,5,5,5,3,3,3,3,4,2,4,1,3,3,0,0.0,neutral or dissatisfied,2023-01-09
21565,70572,Female,Loyal Customer,50,Personal Travel,Eco,1258,2,5,2,3,3,3,5,5,5,2,3,4,5,5,0,0.0,neutral or dissatisfied,2025-03-14
21566,25345,Male,Loyal Customer,38,Business travel,Business,1558,5,5,5,5,1,1,4,3,3,3,3,5,3,2,0,0.0,satisfied,2024-08-12
21567,128669,Male,Loyal Customer,50,Business travel,Business,2442,3,3,3,3,5,5,5,3,5,3,4,5,3,5,15,25.0,satisfied,2023-12-04
21568,84954,Female,Loyal Customer,58,Business travel,Business,2475,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,1.0,satisfied,2023-01-28
21569,82374,Male,Loyal Customer,56,Business travel,Business,1953,1,1,1,1,5,5,4,4,4,4,4,4,4,5,18,0.0,satisfied,2023-05-11
21570,45761,Male,Loyal Customer,52,Business travel,Eco,391,5,4,4,4,4,5,4,4,2,5,4,1,1,4,0,0.0,satisfied,2025-12-16
21571,86706,Female,Loyal Customer,45,Business travel,Business,1747,3,3,3,3,4,4,4,2,2,2,2,4,2,5,0,0.0,satisfied,2024-06-03
21572,76158,Female,disloyal Customer,38,Business travel,Eco,289,3,1,3,4,5,3,5,5,4,1,3,1,3,5,0,0.0,neutral or dissatisfied,2024-07-04
21573,28243,Female,Loyal Customer,7,Personal Travel,Eco,1009,2,5,2,1,5,2,3,5,3,5,5,5,4,5,0,0.0,neutral or dissatisfied,2024-10-29
21574,36294,Female,Loyal Customer,44,Business travel,Business,2263,4,4,4,4,5,4,2,4,4,4,5,2,4,3,0,0.0,satisfied,2023-01-18
21575,32183,Female,Loyal Customer,55,Business travel,Business,1688,3,3,3,3,3,2,5,5,5,5,3,3,5,1,0,3.0,satisfied,2024-03-09
21576,100485,Female,Loyal Customer,29,Business travel,Business,580,3,3,3,3,3,3,3,3,1,4,4,3,4,3,0,0.0,neutral or dissatisfied,2024-01-23
21577,27426,Male,disloyal Customer,27,Business travel,Eco,954,3,3,3,3,3,3,3,3,1,1,3,3,3,3,0,6.0,neutral or dissatisfied,2025-10-27
21578,13610,Female,Loyal Customer,38,Business travel,Eco Plus,106,2,4,4,4,2,2,2,2,4,2,3,2,4,2,0,0.0,neutral or dissatisfied,2023-04-30
21579,98903,Male,Loyal Customer,65,Personal Travel,Business,543,3,2,3,2,2,2,2,2,2,3,4,1,2,4,0,0.0,neutral or dissatisfied,2023-02-21
21580,45073,Male,Loyal Customer,37,Personal Travel,Eco,265,1,4,1,4,5,1,5,5,3,5,3,2,4,5,11,2.0,neutral or dissatisfied,2023-04-13
21581,19009,Female,disloyal Customer,22,Business travel,Eco,871,2,2,2,3,5,2,5,5,4,4,3,2,4,5,0,0.0,neutral or dissatisfied,2025-08-31
21582,101026,Female,Loyal Customer,29,Personal Travel,Eco,867,2,4,2,3,2,2,2,2,2,2,3,3,4,2,10,24.0,neutral or dissatisfied,2025-03-26
21583,33713,Female,Loyal Customer,37,Personal Travel,Eco,759,4,4,4,4,5,4,5,5,4,3,4,3,4,5,0,0.0,satisfied,2024-04-26
21584,72759,Male,disloyal Customer,23,Business travel,Business,1045,0,3,0,1,5,0,5,5,3,5,5,4,5,5,0,0.0,satisfied,2025-02-21
21585,106283,Female,Loyal Customer,38,Business travel,Business,204,2,4,4,4,1,3,4,3,3,3,2,2,3,4,44,48.0,neutral or dissatisfied,2023-10-26
21586,126821,Female,Loyal Customer,60,Business travel,Business,2125,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,0.0,satisfied,2023-01-22
21587,60071,Female,Loyal Customer,45,Business travel,Business,1911,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,2025-12-20
21588,99793,Female,disloyal Customer,27,Business travel,Eco,632,3,1,3,2,5,3,5,5,4,5,3,3,3,5,1,0.0,neutral or dissatisfied,2025-10-23
21589,62504,Female,Loyal Customer,56,Business travel,Business,1781,4,5,4,4,4,5,4,5,5,5,5,3,5,3,0,6.0,satisfied,2023-01-13
21590,2138,Female,Loyal Customer,13,Personal Travel,Eco,431,2,4,3,2,1,3,1,1,5,2,5,5,5,1,2,2.0,neutral or dissatisfied,2025-07-19
21591,68298,Male,Loyal Customer,42,Business travel,Business,1797,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,2024-07-10
21592,109519,Male,Loyal Customer,23,Business travel,Business,861,4,2,2,2,4,3,4,4,2,3,3,2,2,4,0,0.0,neutral or dissatisfied,2023-02-21
21593,86655,Male,Loyal Customer,25,Personal Travel,Eco,746,1,4,1,3,3,1,3,3,3,4,5,3,5,3,0,0.0,neutral or dissatisfied,2025-02-27
21594,56526,Male,Loyal Customer,55,Business travel,Business,2142,5,5,5,5,5,4,4,5,5,5,5,3,5,4,3,6.0,satisfied,2024-02-07
21595,36990,Male,disloyal Customer,30,Business travel,Eco,667,4,4,5,4,2,5,2,2,4,1,3,2,3,2,20,21.0,neutral or dissatisfied,2023-05-16
21596,57445,Male,Loyal Customer,49,Business travel,Business,334,0,0,0,2,3,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,2024-06-03
21597,102660,Male,disloyal Customer,37,Business travel,Business,255,5,5,5,2,4,5,4,4,5,4,5,5,4,4,3,0.0,satisfied,2024-06-29
